parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_offset[195],0.21,0.058,0.096,0.325,0.006,0.002,82.0,424.0,1.07,23.367805995674317,10.075906399397883,38.40306459807514
practice_offset[196],-0.165,0.054,-0.268,-0.054,0.004,0.001,168.0,777.0,1.04,-15.210629591208413,-23.509221889713604,-5.256789349820168
practice_offset[197],-0.765,0.059,-0.883,-0.65,0.007,0.002,81.0,380.0,1.07,-53.46660690256866,-58.64595723954849,-47.79542232389839
practice_offset[198],0.134,0.054,0.031,0.242,0.004,0.001,180.0,744.0,1.04,14.339281964464679,3.1485503886522714,27.379419281619487
practice_offset[199],-0.236,0.054,-0.34,-0.131,0.004,0.001,198.0,773.0,1.03,-21.02193260671973,-28.822967723739033,-12.278222560895646
practice_offset[200],-0.303,0.058,-0.414,-0.188,0.006,0.002,81.0,385.0,1.07,-26.14009036295174,-33.89990487340876,-17.13852927673194
practice_offset[201],-0.792,0.065,-0.923,-0.666,0.004,0.001,280.0,1178.0,1.03,-54.70619872234423,-60.2674724495046,-48.62404887700017
practice_offset[202],0.461,0.054,0.355,0.564,0.004,0.001,178.0,752.0,1.03,58.56588512805472,42.618065428148014,75.76892143698166
practice_offset[203],0.316,0.054,0.21,0.421,0.004,0.001,169.0,706.0,1.04,37.16302556260427,23.367805995674317,52.34842784087539
practice_offset[204],0.746,0.057,0.634,0.857,0.004,0.001,193.0,864.0,1.03,110.85489299875869,88.51360625139246,135.60818352215472
practice_offset[205],0.03,0.058,-0.082,0.145,0.007,0.002,78.0,375.0,1.07,3.045453395351694,-7.872804130365141,15.603957026802151
practice_offset[206],0.489,0.055,0.384,0.597,0.004,0.001,160.0,750.0,1.04,63.06847196215488,46.81454416819895,81.66606353305505
practice_offset[207],-0.164,0.055,-0.274,-0.058,0.004,0.001,207.0,885.0,1.03,-15.125797811979325,-23.96679247391179,-5.635005256320147
practice_offset[208],-0.204,0.054,-0.312,-0.101,0.004,0.001,156.0,637.0,1.04,-18.45376288127073,-26.801847177168735,-9.606696711413587
practice_offset[209],-0.015,0.054,-0.124,0.088,0.004,0.001,159.0,726.0,1.04,-1.4888060396937353,-11.662015911724911,9.19881220281975
practice_offset[210],0.568,0.054,0.464,0.673,0.004,0.001,178.0,749.0,1.04,76.47340515084595,59.042297044003924,96.01088354664577
practice_offset[211],-0.504,0.054,-0.611,-0.4,0.004,0.001,187.0,760.0,1.04,-39.58906171441353,-45.7192210209676,-32.967995396436066
practice_offset[212],-0.6,0.053,-0.705,-0.497,0.004,0.001,180.0,795.0,1.04,-45.11883639059736,-50.589142574385825,-39.16470161888237
practice_offset[213],0.55,0.054,0.443,0.654,0.004,0.001,161.0,764.0,1.04,73.32530178673953,55.73723343417794,92.3218337109468
practice_offset[214],-0.452,0.056,-0.563,-0.343,0.004,0.001,224.0,808.0,1.03,-36.36458302749129,-43.05019954704583,-29.036178843979133
practice_offset[215],0.084,0.054,-0.02,0.19,0.004,0.001,190.0,795.0,1.03,8.76288938088261,-1.9801326693244747,20.92495976572515
practice_offset[216],-0.02,0.054,-0.128,0.084,0.004,0.001,164.0,737.0,1.04,-1.9801326693244747,-12.01466208553562,8.76288938088261
practice_offset[217],0.781,0.054,0.674,0.886,0.004,0.001,171.0,741.0,1.04,118.36548288635016,96.20699246831083,142.54085877731632
practice_offset[218],-0.26,0.056,-0.371,-0.152,0.004,0.001,212.0,906.0,1.03,-22.894841419643374,-30.995605844121098,-14.101171925887657
practice_offset[219],-0.984,0.06,-1.1,-0.865,0.004,0.001,249.0,956.0,1.03,-62.61871470545335,-66.71289163019205,-57.89484473726788
practice_offset[220],-0.011,0.054,-0.117,0.094,0.004,0.001,174.0,597.0,1.04,-1.0939721224631271,-11.041480683658866,9.855974591717365
practice_offset[221],-0.165,0.056,-0.277,-0.057,0.004,0.001,211.0,832.0,1.03,-15.210629591208413,-24.194550288949166,-5.540593063347665
practice_offset[222],0.213,0.055,0.106,0.322,0.004,0.001,189.0,895.0,1.03,23.738465124360065,11.182187650653086,37.98847759572466
practice_offset[223],0.393,0.058,0.28,0.508,0.007,0.002,78.0,371.0,1.07,48.141838932926426,32.312981233743685,66.19639409191058
practice_offset[224],0.038,0.058,-0.078,0.149,0.006,0.002,80.0,368.0,1.07,3.873123287849767,-7.5035573456460725,16.067298920908545
practice_offset[225],-0.021,0.058,-0.135,0.093,0.006,0.002,82.0,383.0,1.07,-2.078103543054044,-12.628408831196559,9.7461735268082
practice_offset[226],-0.207,0.058,-0.321,-0.094,0.006,0.002,79.0,329.0,1.07,-18.698035001242896,-27.457674900985886,-8.971723775923302
practice_offset[227],0.249,0.054,0.142,0.352,0.004,0.001,170.0,803.0,1.04,28.27420330698114,15.257664853700504,42.19085237185774
practice_offset[228],0.609,0.058,0.494,0.722,0.006,0.002,82.0,375.0,1.07,83.85918872918931,63.88585607937585,105.85461886722113
practice_offset[229],1.022,0.054,0.914,1.126,0.004,0.001,168.0,819.0,1.04,177.87467035811972,149.4279724624584,208.3298606388871
practice_offset[230],0.545,0.054,0.441,0.652,0.004,0.001,181.0,816.0,1.04,72.46083823764356,55.426070234230586,91.93757443089139
practice_offset[231],-0.144,0.058,-0.259,-0.031,0.007,0.002,78.0,351.0,1.08,-13.4112251940795,-22.817697695629658,-3.0524426923974057
practice_offset[232],-0.128,0.054,-0.23,-0.019,0.004,0.001,175.0,829.0,1.04,-12.01466208553562,-20.546639749666596,-1.8820637757194003
practice_offset[233],1.126,0.054,1.018,1.231,0.004,0.001,168.0,781.0,1.04,208.3298606388871,176.76539171301525,242.4652477011079
practice_offset[234],1.201,0.054,1.092,1.305,0.004,0.001,170.0,822.0,1.04,232.3438700271237,198.02285732240193,268.76890937050166
practice_offset[235],1.153,0.058,1.038,1.264,0.004,0.001,203.0,872.0,1.03,216.7681714509464,182.3564234986481,253.95514143288733
practice_offset[236],0.14,0.058,0.022,0.25,0.007,0.002,77.0,403.0,1.08,15.027379885722736,2.2243784470438177,28.40254166877414
practice_offset[237],-0.33,0.069,-0.461,-0.194,0.007,0.001,106.0,691.0,1.05,-28.107626656807383,-36.93473226019459,-17.63420957314231
practice_offset[238],0.468,0.081,0.307,0.624,0.004,0.001,493.0,2596.0,1.02,59.67974026870526,35.93409680719806,86.63786452864724
practice_offset[239],-0.27,0.058,-0.384,-0.155,0.006,0.002,81.0,338.0,1.07,-23.662050566314687,-31.886857282045288,-14.358482251638648
practice_offset[240],-0.128,0.054,-0.231,-0.019,0.004,0.001,173.0,809.0,1.04,-12.01466208553562,-20.62605339647573,-1.8820637757194003
practice_offset[241],0.415,0.058,0.301,0.527,0.007,0.002,77.0,353.0,1.07,51.43707406920481,35.12093415380156,69.38431492486188
practice_offset[242],-0.611,0.054,-0.715,-0.503,0.004,0.001,202.0,785.0,1.03,-45.7192210209676,-51.08078882036684,-39.52862056058779
practice_offset[243],-0.137,0.085,-0.303,0.028,0.006,0.001,186.0,1273.0,1.03,-12.80297738678906,-26.14009036295174,2.839568442142504
practice_offset[244],1.067,0.054,0.964,1.175,0.004,0.001,178.0,695.0,1.04,190.66464675754412,162.21641807745738,223.8142943837961
practice_offset[245],-0.571,0.054,-0.675,-0.465,0.004,0.001,172.0,739.0,1.04,-43.503980407067374,-49.08435793924508,-37.18648948103592
practice_offset[246],0.413,0.065,0.285,0.537,0.004,0.001,282.0,1220.0,1.02,51.134502593399375,32.97620281214737,71.0866555912941
practice_offset[247],0.704,0.054,0.596,0.807,0.004,0.001,174.0,560.0,1.04,102.18238498235444,81.48448827228366,124.11743681943786
practice_offset[248],0.558,0.058,0.442,0.67,0.007,0.002,80.0,361.0,1.07,74.71746543074462,55.581574043410754,95.42373206359396
practice_offset[249],0.653,0.054,0.546,0.759,0.004,0.001,175.0,728.0,1.04,92.1296080061071,72.63338533505097,113.61390130581417
practice_offset[250],0.748,0.082,0.594,0.913,0.004,0.001,539.0,2372.0,1.01,111.27702477582267,81.12188202285726,149.17866916242124
practice_offset[251],0.51,0.054,0.401,0.612,0.004,0.001,181.0,729.0,1.03,66.52911949458864,49.331726849996,84.41159448971342
practice_offset[252],-0.092,0.065,-0.216,0.039,0.004,0.001,264.0,1246.0,1.02,-8.789485045490963,-19.426469812652037,3.9770483650157784
practice_offset[253],-0.886,0.054,-0.988,-0.777,0.004,0.001,187.0,759.0,1.04,-58.76983346059112,-62.767941194684475,-54.02167057694348
practice_offset[254],0.508,0.058,0.393,0.621,0.007,0.002,80.0,400.0,1.07,66.19639409191058,48.141838932926426,86.0787899662108
practice_offset[255],0.932,0.055,0.825,1.036,0.004,0.001,180.0,718.0,1.03,153.95832683724814,128.18807653293035,181.79227498821072
practice_offset[256],0.124,0.054,0.018,0.227,0.004,0.001,175.0,756.0,1.04,13.201587099917521,1.8162976389793695,25.48298679402794
practice_offset[257],-0.206,0.063,-0.329,-0.081,0.007,0.002,90.0,343.0,1.06,-18.616692371707934,-28.035698325292458,-7.7806308555391945
practice_offset[258],-0.892,0.054,-0.999,-0.786,0.004,0.001,188.0,682.0,1.04,-59.0164737988921,-63.175249538633715,-54.43361899322965
practice_offset[259],-1.531,0.054,-1.632,-1.419,0.004,0.001,197.0,640.0,1.04,-78.36807601195555,-80.44618934233051,-75.80441481887623
practice_offset[260],-2.074,0.066,-2.201,-1.944,0.004,0.001,257.0,1025.0,1.03,-87.43179532801645,-88.93075894129119,-85.68697179211202
practice_offset[261],-0.85,0.074,-0.997,-0.708,0.004,0.001,381.0,1390.0,1.02,-57.25850680512734,-63.10152633908582,-50.73715301998645
practice_offset[262],-0.379,0.054,-0.485,-0.276,0.004,0.001,178.0,792.0,1.04,-31.545438733372176,-38.43028032357149,-24.118706923875866
practice_offset[263],0.901,0.082,0.742,1.061,0.004,0.001,446.0,2374.0,1.02,146.20639444796984,110.01315801903608,188.9258803923903
practice_offset[264],-0.049,0.081,-0.212,0.105,0.004,0.001,494.0,2069.0,1.01,-4.781887030149512,-19.10353024335002,11.071061035570517
practice_offset[265],0.762,0.057,0.651,0.874,0.004,0.001,193.0,942.0,1.03,114.25570523427142,91.74573279326611,139.64776177110653
practice_offset[266],-0.123,0.058,-0.235,-0.009,0.006,0.002,80.0,417.0,1.07,-11.57363374391791,-20.94291503712644,-0.8959621227116354
practice_offset[267],-0.01,0.086,-0.182,0.154,0.006,0.001,183.0,1024.0,1.03,-0.9950166250832004,-16.63986595842647,16.64908867784396
practice_offset[268],1.296,0.055,1.191,1.403,0.004,0.001,165.0,760.0,1.04,265.46487962220516,229.0369932679089,306.73838334071536
practice_offset[269],0.88,0.082,0.718,1.038,0.004,0.001,431.0,2348.0,1.02,141.08997064172098,105.0328450351146,182.3564234986481
practice_offset[270],0.275,0.058,0.16,0.387,0.007,0.002,79.0,399.0,1.07,31.653067486762154,17.35108709918103,47.255649127313546
practice_offset[271],0.84,0.054,0.732,0.945,0.004,0.001,179.0,715.0,1.04,131.63669767810916,107.92349218188444,157.28133785883261
practice_offset[272],1.255,0.055,1.144,1.36,0.004,0.001,179.0,769.0,1.04,250.78383743425823,213.93004861793963,289.6193301795215
practice_offset[273],0.963,0.055,0.854,1.066,0.004,0.001,177.0,677.0,1.03,161.95433272389712,134.90241814897198,190.374127394678
practice_offset[274],-0.05,0.082,-0.208,0.111,0.004,0.001,451.0,2615.0,1.02,-4.877057549928598,-18.779296328806094,11.73949068544582
practice_offset[275],-0.515,0.082,-0.676,-0.359,0.004,0.001,426.0,2381.0,1.02,-40.249940538176254,-49.13524813196864,-30.162564864842643
practice_offset[276],-0.859,0.068,-0.993,-0.726,0.004,0.001,365.0,1383.0,1.02,-57.64145439483477,-62.95363686267527,-51.6159513532009
practice_offset[277],-0.263,0.058,-0.374,-0.146,0.006,0.002,82.0,385.0,1.07,-23.125810268883974,-31.202308817102054,-13.58422968153572
practice_offset[278],0.495,0.081,0.332,0.653,0.004,0.001,494.0,2563.0,1.01,64.0498239057044,39.37528485125166,92.1296080061071
practice_offset[279],0.587,0.054,0.483,0.694,0.004,0.001,178.0,762.0,1.04,79.85845599876696,62.092990501207424,100.17063663879027
practice_offset[280],1.103,0.083,0.943,1.265,0.004,0.001,485.0,2565.0,1.01,201.31920542942723,156.7672894029203,254.30927361089815
practice_offset[281],0.434,0.058,0.321,0.548,0.007,0.002,79.0,346.0,1.07,54.341886811648706,37.85055808937538,72.97899760278472
practice_offset[282],-0.726,0.082,-0.884,-0.563,0.004,0.001,541.0,2290.0,1.01,-51.6159513532009,-58.68729061217818,-43.05019954704583
practice_offset[283],0.425,0.054,0.316,0.527,0.004,0.001,173.0,757.0,1.04,52.95904196633787,37.16302556260427,69.38431492486188
practice_offset[284],-0.67,0.054,-0.775,-0.564,0.004,0.001,194.0,736.0,1.04,-48.829142221345755,-53.92962190010342,-43.10712088208783
practice_offset[285],0.265,0.054,0.163,0.373,0.004,0.001,184.0,815.0,1.04,30.343097577836886,17.7036689688467,45.208433983277516
practice_offset[286],-1.136,0.087,-1.311,-0.968,0.004,0.001,595.0,2756.0,1.01,-67.88991401294393,-73.04496288066285,-62.01580371486213
practice_offset[287],-0.956,0.058,-1.069,-0.841,0.004,0.001,244.0,906.0,1.03,-61.55724752496214,-65.66483025024334,-56.87209713110215
practice_offset[288],-1.56,0.082,-1.717,-1.394,0.004,0.001,464.0,2102.0,1.02,-78.98639287992353,-82.03958470407044,-75.191900663857
practice_offset[289],0.179,0.053,0.077,0.285,0.004,0.001,179.0,804.0,1.04,19.602074416788362,8.00420763926002,32.97620281214737
practice_offset[290],-0.621,0.082,-0.782,-0.462,0.004,0.001,521.0,2495.0,1.01,-46.259323796033634,-54.25098845162668,-36.99776600580877
practice_offset[291],-0.314,0.054,-0.42,-0.209,0.004,0.001,192.0,788.0,1.04,-26.948097184057517,-34.29531801849433,-18.860476435658857
practice_offset[292],0.032,0.057,-0.079,0.142,0.004,0.001,170.0,963.0,1.04,3.251750530511832,-7.596007555491324,15.257664853700504
practice_offset[293],0.085,0.053,-0.021,0.189,0.004,0.001,198.0,754.0,1.04,8.871706669839874,-2.078103543054044,20.80409524829019
practice_offset[294],-0.493,0.082,-0.656,-0.331,0.004,0.001,465.0,2656.0,1.02,-38.92087309341158,-48.10771198410596,-28.17948309594297
practice_offset[295],0.93,0.086,0.762,1.102,0.006,0.001,180.0,1123.0,1.03,153.4509177617855,114.25570523427142,201.01803683339324
practice_offset[296],0.136,0.058,0.022,0.25,0.007,0.002,79.0,366.0,1.07,14.568189359486183,2.2243784470438177,28.40254166877414
practice_offset[297],0.562,0.081,0.397,0.718,0.004,0.001,495.0,2418.0,1.02,75.41773489770915,48.73559300513066,105.0328450351146
practice_offset[298],0.28,0.081,0.121,0.44,0.004,0.001,505.0,2398.0,1.01,32.312981233743685,12.862491236734396,55.2707218511336
practice_offset[299],-1.331,0.082,-1.487,-1.168,0.004,0.001,496.0,2264.0,1.02,-73.57870837669137,-77.39502113020549,-68.9011703704072
practice_offset[300],-0.142,0.086,-0.31,0.024,0.007,0.001,166.0,1047.0,1.03,-13.237874351408596,-26.655304377571078,2.4290317890621527
practice_offset[301],1.046,0.082,0.885,1.206,0.004,0.001,475.0,2227.0,1.01,184.6243344348701,142.29843914855502,234.00975060812868
practice_offset[302],0.038,0.058,-0.072,0.155,0.007,0.002,75.0,363.0,1.08,3.873123287849767,-6.946910418879426,16.765796110512497
practice_offset[303],0.768,0.054,0.662,0.873,0.004,0.001,173.0,787.0,1.04,115.5451037931604,93.86657912365179,139.40823379328498
practice_offset[304],-0.232,0.058,-0.346,-0.118,0.006,0.002,82.0,392.0,1.07,-20.705387669331632,-29.248751289349826,-11.130394738538262
practice_offset[305],0.913,0.082,0.756,1.079,0.004,0.001,421.0,2206.0,1.02,149.17866916242124,112.97401990391056,194.17363433635762
practice_offset[306],-0.08,0.058,-0.193,0.036,0.007,0.002,78.0,382.0,1.07,-7.688365361336425,-17.55180258608918,3.6655846490923683
practice_offset[307],-0.103,0.085,-0.271,0.061,0.006,0.001,191.0,1340.0,1.03,-9.78730265184835,-23.738350359493467,6.289891418719518
practice_offset[308],0.171,0.082,0.004,0.324,0.004,0.001,502.0,2082.0,1.02,18.64907490217118,0.4008010677341911,38.26473071194796
practice_offset[309],-0.138,0.058,-0.254,-0.029,0.007,0.002,79.0,389.0,1.07,-12.890130825420165,-22.4308197953524,-2.858353553339521
practice_offset[310],-0.221,0.058,-0.333,-0.106,0.007,0.002,79.0,390.0,1.07,-19.82833197098047,-28.322980584430102,-10.057535192407595
practice_offset[311],1.399,0.083,1.237,1.561,0.004,0.001,498.0,2695.0,1.01,305.11467938021156,244.52621590903743,376.3582446586949
practice_offset[312],0.662,0.081,0.5,0.818,0.003,0.001,576.0,2505.0,1.01,93.86657912365179,64.87212707001282,126.59633758311956
practice_offset[313],0.202,0.058,0.085,0.312,0.006,0.002,80.0,390.0,1.07,22.384800811135808,8.871706669839874,36.615469302947986
practice_offset[314],0.956,0.054,0.849,1.058,0.004,0.001,178.0,824.0,1.04,160.12705532709526,133.73083745076474,188.06040161848298
practice_offset[315],-0.518,0.082,-0.678,-0.357,0.004,0.001,502.0,2340.0,1.02,-40.42892210996788,-49.23687597398673,-30.022750226538896
practice_offset[316],-0.145,0.081,-0.303,0.014,0.004,0.001,494.0,2229.0,1.01,-13.49777068892587,-26.14009036295174,1.4098458938492264
practice_offset[317],0.178,0.086,0.006,0.343,0.006,0.001,186.0,1115.0,1.03,19.482532123480077,0.6018036054064924,40.91687619264508
practice_offset[318],-0.206,0.058,-0.321,-0.093,0.006,0.002,81.0,379.0,1.07,-18.616692371707934,-27.457674900985886,-8.880649970385946
practice_offset[319],1.014,0.054,0.903,1.115,0.004,0.001,180.0,808.0,1.04,175.6605413200825,146.6992999780941,204.9568179182683
practice_offset[320],0.151,0.082,-0.007,0.314,0.004,0.001,529.0,2707.0,1.01,16.299665808182027,-0.6975557066764893,36.888973654737555
practice_offset[321],-0.805,0.081,-0.969,-0.651,0.004,0.001,493.0,2012.0,1.02,-55.29120734406436,-62.053768925378236,-47.84760080798425
practice_offset[322],1.309,0.082,1.147,1.465,0.004,0.001,452.0,2552.0,1.02,270.24693909673033,214.87325286275762,332.7543240300773
practice_offset[323],0.987,0.054,0.88,1.092,0.004,0.001,173.0,748.0,1.04,168.3172867385862,141.08997064172098,198.02285732240193
practice_offset[324],0.948,0.054,0.843,1.053,0.004,0.001,162.0,801.0,1.04,158.0543407970643,132.3326511794304,186.62369437164648
practice_offset[325],0.832,0.055,0.726,0.938,0.004,0.001,165.0,783.0,1.04,129.79099674414795,106.67968637762107,155.4866572043847
practice_offset[326],0.5,0.081,0.339,0.656,0.004,0.001,503.0,2541.0,1.01,64.87212707001282,40.35433452127262,92.7068622785935
practice_offset[327],-0.348,0.058,-0.461,-0.233,0.006,0.002,82.0,368.0,1.07,-29.39011237856156,-36.93473226019459,-20.784642647568596
practice_offset[328],1.004,0.055,0.897,1.112,0.004,0.001,159.0,736.0,1.04,172.91767310515334,145.22353589775614,204.0433183989171
practice_offset[329],-0.129,0.058,-0.243,-0.016,0.007,0.002,78.0,426.0,1.07,-12.102603445441684,-21.572848622844354,-1.5872679944714863
practice_offset[330],0.591,0.059,0.472,0.705,0.007,0.002,79.0,404.0,1.07,80.57933061082024,60.319738372657405,102.38466849223475
practice_offset[331],0.194,0.058,0.085,0.313,0.007,0.002,79.0,385.0,1.07,21.409628295623317,8.871706669839874,36.75215310276052
practice_offset[332],0.979,0.055,0.871,1.085,0.004,0.001,161.0,660.0,1.04,166.17931174716438,138.92989582311458,195.94398187394916
practice_offset[333],-0.257,0.085,-0.424,-0.094,0.006,0.001,185.0,1241.0,1.03,-22.663178623455092,-34.55761180911414,-8.971723775923302
practice_offset[334],0.896,0.055,0.787,1.003,0.004,0.001,163.0,814.0,1.04,144.97843493276594,119.6796142353235,172.6448918454098
practice_offset[335],0.351,0.059,0.234,0.467,0.007,0.002,77.0,394.0,1.07,42.048732591219505,26.364449220777786,59.520140341700056
practice_offset[336],0.835,0.054,0.727,0.939,0.004,0.001,170.0,547.0,1.04,130.48140482870124,106.88646943829711,155.74227164750943
practice_offset[337],1.051,0.082,0.892,1.214,0.004,0.001,529.0,2286.0,1.01,186.05101984831802,144.00047841002203,236.69254548427423
practice_offset[338],-0.052,0.058,-0.166,0.061,0.007,0.002,79.0,373.0,1.08,-5.0671133157110475,-15.295376581060038,6.289891418719518
practice_offset[339],0.136,0.056,0.024,0.245,0.004,0.001,194.0,864.0,1.03,14.568189359486183,2.4290317890621527,27.76213132048866
practice_offset[340],0.832,0.055,0.724,0.937,0.005,0.001,143.0,798.0,1.04,129.79099674414795,106.26674008880342,155.23129824793847
practice_offset[341],-0.245,0.058,-0.362,-0.134,0.006,0.002,80.0,396.0,1.07,-21.729546175813187,-30.3717632158229,-12.540993539666601
practice_offset[342],0.472,0.082,0.317,0.637,0.004,0.001,453.0,2071.0,1.02,60.319738372657405,37.300257192545885,89.0799962303226
