,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[A84002],0.182,0.091,0.004,0.346,0.0,0.001,38846.0,19328.0,1.0
1|practice_id[A84003],0.408,0.093,0.229,0.577,0.0,0.001,35174.0,18802.0,1.0
1|practice_id[A84005],0.106,0.091,-0.072,0.272,0.0,0.001,36595.0,19832.0,1.0
1|practice_id[A84006],-0.088,0.09,-0.253,0.083,0.0,0.001,37979.0,18730.0,1.0
1|practice_id[A84007],-0.241,0.09,-0.412,-0.072,0.0,0.001,37849.0,19183.0,1.0
1|practice_id[A84008],0.206,0.09,0.04,0.377,0.0,0.001,36858.0,17961.0,1.0
1|practice_id[A84009],-0.116,0.09,-0.283,0.052,0.0,0.001,34379.0,19607.0,1.0
1|practice_id[A84011],-0.234,0.09,-0.4,-0.064,0.0,0.001,35851.0,20265.0,1.0
1|practice_id[A84013],-0.063,0.09,-0.235,0.103,0.0,0.001,37200.0,18830.0,1.0
1|practice_id[A84014],-0.165,0.09,-0.336,0.001,0.0,0.001,35279.0,19140.0,1.0
1|practice_id[A84015],0.497,0.092,0.322,0.669,0.001,0.001,33415.0,19158.0,1.0
1|practice_id[A84018],-0.112,0.09,-0.282,0.054,0.0,0.001,39036.0,19794.0,1.0
1|practice_id[A84020],0.077,0.092,-0.096,0.25,0.001,0.001,33261.0,20375.0,1.0
1|practice_id[A84021],1.229,0.145,0.949,1.497,0.001,0.001,33825.0,19239.0,1.0
1|practice_id[A84022],0.196,0.09,0.026,0.362,0.0,0.001,36337.0,17704.0,1.0
1|practice_id[A84024],-0.009,0.099,-0.194,0.18,0.0,0.001,55250.0,16998.0,1.0
1|practice_id[A84025],-0.642,0.197,-1.013,-0.278,0.001,0.001,32593.0,18608.0,1.0
1|practice_id[A84026],0.092,0.09,-0.078,0.263,0.0,0.001,36681.0,18901.0,1.0
1|practice_id[A84027],-0.355,0.091,-0.529,-0.192,0.0,0.001,37082.0,18975.0,1.0
1|practice_id[A84028],-0.256,0.092,-0.433,-0.087,0.001,0.001,31894.0,20249.0,1.0
1|practice_id[A84029],-0.456,0.092,-0.638,-0.292,0.0,0.001,35208.0,19476.0,1.0
1|practice_id[A84030],-0.18,0.197,-0.545,0.188,0.001,0.001,33845.0,18778.0,1.0
1|practice_id[A84031],-0.405,0.09,-0.569,-0.228,0.0,0.001,37561.0,18554.0,1.0
1|practice_id[A84032],0.228,0.091,0.06,0.4,0.0,0.001,39029.0,19414.0,1.0
1|practice_id[A84033],0.134,0.1,-0.056,0.319,0.0,0.001,52765.0,15307.0,1.0
1|practice_id[A84034],0.349,0.09,0.179,0.516,0.0,0.001,38051.0,20193.0,1.0
1|practice_id[A84036],-0.629,0.09,-0.796,-0.456,0.0,0.001,38213.0,18708.0,1.0
1|practice_id[A84037],-0.138,0.089,-0.31,0.025,0.0,0.001,36410.0,18947.0,1.0
1|practice_id[A84038],0.141,0.198,-0.245,0.501,0.001,0.001,35587.0,18832.0,1.0
1|practice_id[A84039],-0.233,0.09,-0.4,-0.064,0.0,0.001,37104.0,18885.0,1.0
1|practice_id[A84040],0.064,0.1,-0.113,0.264,0.0,0.001,52927.0,17190.0,1.0
1|practice_id[A84042],0.347,0.09,0.176,0.515,0.0,0.001,37005.0,18799.0,1.0
1|practice_id[A84043],0.305,0.09,0.138,0.478,0.0,0.001,38920.0,19733.0,1.0
1|practice_id[A84044],0.309,0.09,0.141,0.478,0.0,0.001,37857.0,19014.0,1.0
1|practice_id[A84045],0.365,0.09,0.198,0.538,0.0,0.001,38480.0,18501.0,1.0
1|practice_id[A84048],0.875,0.166,0.56,1.185,0.001,0.001,35405.0,18129.0,1.0
1|practice_id[A84604],-0.503,0.09,-0.673,-0.335,0.0,0.001,36959.0,18528.0,1.0
1|practice_id[A84609],0.392,0.09,0.225,0.561,0.0,0.001,34936.0,19763.0,1.0
1|practice_id[A84613],0.708,0.237,0.265,1.152,0.001,0.002,35405.0,18125.0,1.0
1|practice_id[A84618],0.183,0.321,-0.412,0.781,0.002,0.002,32302.0,19043.0,1.0
1|practice_id[A84619],-0.342,0.09,-0.513,-0.174,0.0,0.001,39498.0,17789.0,1.0
1|practice_id[A85001],-0.183,0.197,-0.555,0.183,0.001,0.001,36795.0,19635.0,1.0
1|practice_id[A85002],0.115,0.198,-0.243,0.505,0.001,0.001,34582.0,19023.0,1.0
1|practice_id[A85003],0.432,0.091,0.254,0.597,0.0,0.001,44321.0,19310.0,1.0
1|practice_id[A85004],0.025,0.091,-0.145,0.197,0.0,0.001,40227.0,18059.0,1.0
1|practice_id[A85005],0.16,0.196,-0.209,0.527,0.001,0.001,36620.0,19339.0,1.0
1|practice_id[A85006],-0.309,0.091,-0.486,-0.146,0.0,0.001,37374.0,18395.0,1.0
1|practice_id[A85007],-0.036,0.199,-0.42,0.326,0.001,0.001,34725.0,19421.0,1.0
1|practice_id[A85008],-0.005,0.09,-0.174,0.163,0.0,0.001,36302.0,19208.0,1.0
1|practice_id[A85009],-0.167,0.09,-0.337,-0.003,0.0,0.001,35885.0,19781.0,1.0
1|practice_id[A85010],0.008,0.09,-0.162,0.176,0.0,0.001,39374.0,19675.0,1.0
1|practice_id[A85011],0.286,0.088,0.125,0.458,0.0,0.001,37103.0,18352.0,1.0
1|practice_id[A85012],0.236,0.197,-0.134,0.606,0.001,0.001,30591.0,19722.0,1.0
1|practice_id[A85013],-0.833,0.197,-1.2,-0.46,0.001,0.001,32670.0,18596.0,1.0
1|practice_id[A85015],-0.834,0.269,-1.333,-0.324,0.002,0.002,31420.0,18471.0,1.0
1|practice_id[A85016],0.249,0.09,0.084,0.422,0.0,0.001,39137.0,19102.0,1.0
1|practice_id[A85017],-0.372,0.196,-0.733,0.005,0.001,0.001,34992.0,17754.0,1.0
1|practice_id[A85018],0.019,0.091,-0.152,0.191,0.0,0.001,38833.0,19214.0,1.0
1|practice_id[A85019],-0.124,0.197,-0.49,0.249,0.001,0.001,35680.0,18212.0,1.0
1|practice_id[A85020],-0.201,0.089,-0.369,-0.032,0.0,0.001,35799.0,19390.0,1.0
1|practice_id[A85021],-0.184,0.198,-0.566,0.178,0.001,0.001,32631.0,19615.0,1.0
1|practice_id[A85023],0.498,0.089,0.328,0.665,0.0,0.001,35064.0,18783.0,1.0
1|practice_id[A85024],-0.459,0.091,-0.628,-0.284,0.0,0.001,38644.0,19141.0,1.0
1|practice_id[A85026],0.39,0.09,0.22,0.56,0.0,0.001,37210.0,19424.0,1.0
1|practice_id[A85601],-0.353,0.373,-1.072,0.34,0.002,0.003,31318.0,17395.0,1.0
1|practice_id[A85605],-0.511,0.137,-0.763,-0.25,0.001,0.001,36697.0,18351.0,1.0
1|practice_id[A85609],0.638,0.199,0.261,1.018,0.001,0.001,34749.0,18678.0,1.0
1|practice_id[A85611],-0.22,0.09,-0.389,-0.05,0.0,0.001,40122.0,18675.0,1.0
1|practice_id[A85614],0.103,0.198,-0.271,0.474,0.001,0.001,34727.0,18324.0,1.0
1|practice_id[A85616],0.084,0.089,-0.086,0.247,0.0,0.001,36870.0,19866.0,1.0
1|practice_id[A85617],0.225,0.091,0.057,0.399,0.0,0.001,42697.0,20171.0,1.0
1|practice_id[A85620],0.518,0.09,0.35,0.687,0.0,0.001,36438.0,19407.0,1.0
1|practice_id[A85621],-0.774,0.196,-1.129,-0.395,0.001,0.001,35785.0,19829.0,1.0
1|practice_id[A86003],-0.186,0.195,-0.547,0.188,0.001,0.001,33167.0,19626.0,1.0
1|practice_id[A86004],0.802,0.09,0.633,0.971,0.0,0.001,37751.0,19678.0,1.0
1|practice_id[A86005],0.444,0.197,0.076,0.809,0.001,0.001,36714.0,19971.0,1.0
1|practice_id[A86006],-0.198,0.197,-0.569,0.162,0.001,0.001,36808.0,17433.0,1.0
1|practice_id[A86007],-0.272,0.196,-0.645,0.093,0.001,0.001,33772.0,19333.0,1.0
1|practice_id[A86008],0.206,0.198,-0.166,0.582,0.001,0.001,36476.0,19293.0,1.0
1|practice_id[A86010],0.529,0.196,0.163,0.899,0.001,0.001,36408.0,18604.0,1.0
1|practice_id[A86011],0.607,0.091,0.433,0.772,0.0,0.001,39333.0,19729.0,1.0
1|practice_id[A86012],0.251,0.09,0.087,0.427,0.0,0.001,37017.0,18811.0,1.0
1|practice_id[A86013],0.386,0.09,0.214,0.55,0.0,0.001,37475.0,18930.0,1.0
1|practice_id[A86015],0.091,0.199,-0.294,0.453,0.001,0.001,34840.0,19025.0,1.0
1|practice_id[A86016],0.404,0.198,0.036,0.773,0.001,0.001,36827.0,19074.0,1.0
1|practice_id[A86017],-0.014,0.09,-0.175,0.163,0.0,0.001,39777.0,18288.0,1.0
1|practice_id[A86018],0.271,0.196,-0.105,0.631,0.001,0.001,37420.0,19483.0,1.0
1|practice_id[A86020],-0.471,0.197,-0.841,-0.105,0.001,0.001,33305.0,18924.0,1.0
1|practice_id[A86021],0.675,0.091,0.504,0.844,0.0,0.001,40703.0,18833.0,1.0
1|practice_id[A86022],0.372,0.09,0.196,0.537,0.0,0.001,39483.0,17804.0,1.0
1|practice_id[A86023],0.779,0.196,0.407,1.14,0.001,0.001,33948.0,19541.0,1.0
1|practice_id[A86024],0.131,0.195,-0.232,0.506,0.001,0.001,38356.0,18755.0,1.0
1|practice_id[A86025],0.309,0.089,0.144,0.481,0.0,0.001,36275.0,18754.0,1.0
1|practice_id[A86026],0.312,0.092,0.14,0.482,0.0,0.001,37033.0,19136.0,1.0
1|practice_id[A86027],-0.381,0.198,-0.751,-0.008,0.001,0.001,36550.0,19077.0,1.0
1|practice_id[A86028],-0.335,0.197,-0.696,0.042,0.001,0.001,35595.0,19407.0,1.0
1|practice_id[A86029],0.626,0.197,0.262,1.0,0.001,0.001,33337.0,19530.0,1.0
1|practice_id[A86030],0.245,0.09,0.079,0.416,0.0,0.001,37833.0,20000.0,1.0
1|practice_id[A86031],0.096,0.09,-0.077,0.261,0.0,0.001,37630.0,18502.0,1.0
1|practice_id[A86033],0.181,0.199,-0.195,0.557,0.001,0.001,39647.0,17979.0,1.0
1|practice_id[A86035],0.177,0.2,-0.204,0.549,0.001,0.001,38208.0,18672.0,1.0
1|practice_id[A86036],0.042,0.198,-0.323,0.413,0.001,0.001,38706.0,19785.0,1.0
1|practice_id[A86037],0.447,0.09,0.279,0.617,0.0,0.001,38224.0,19807.0,1.0
1|practice_id[A86038],0.458,0.09,0.287,0.626,0.0,0.001,37896.0,18767.0,1.0
1|practice_id[A86040],0.193,0.091,0.023,0.364,0.0,0.001,35962.0,18296.0,1.0
1|practice_id[A86041],-0.526,0.197,-0.894,-0.152,0.001,0.001,32093.0,19091.0,1.0
1|practice_id[A86601],0.144,0.09,-0.023,0.313,0.0,0.001,36485.0,19370.0,1.0
1|practice_id[A87002],-0.235,0.089,-0.394,-0.06,0.0,0.001,38506.0,19776.0,1.0
1|practice_id[A87003],0.031,0.09,-0.138,0.198,0.0,0.001,38396.0,19648.0,1.0
1|practice_id[A87004],-0.464,0.09,-0.633,-0.296,0.0,0.001,37054.0,19197.0,1.0
1|practice_id[A87005],0.05,0.09,-0.118,0.22,0.0,0.001,35910.0,18205.0,1.0
1|practice_id[A87006],0.041,0.089,-0.127,0.211,0.0,0.001,38203.0,20151.0,1.0
1|practice_id[A87007],-0.514,0.196,-0.88,-0.145,0.001,0.001,36254.0,18593.0,1.0
1|practice_id[A87008],-0.362,0.09,-0.53,-0.193,0.0,0.001,34871.0,19578.0,1.0
1|practice_id[A87009],-0.052,0.092,-0.226,0.116,0.0,0.001,38154.0,18634.0,1.0
1|practice_id[A87011],0.249,0.09,0.078,0.417,0.0,0.001,34835.0,19321.0,1.0
1|practice_id[A87012],0.394,0.197,0.023,0.759,0.001,0.001,35085.0,19571.0,1.0
1|practice_id[A87013],0.156,0.091,-0.011,0.328,0.0,0.001,35070.0,19818.0,1.0
1|practice_id[A87014],-0.011,0.121,-0.247,0.21,0.001,0.001,34647.0,19828.0,1.0
1|practice_id[A87015],0.079,0.09,-0.084,0.253,0.0,0.001,37322.0,18965.0,1.0
1|practice_id[A87016],-0.166,0.089,-0.341,-0.002,0.0,0.001,38050.0,18615.0,1.0
1|practice_id[A87017],-0.071,0.196,-0.449,0.285,0.001,0.001,38257.0,19482.0,1.0
1|practice_id[A87019],-0.071,0.089,-0.236,0.098,0.0,0.001,35658.0,18854.0,1.0
1|practice_id[A87020],-0.222,0.091,-0.393,-0.053,0.0,0.001,35481.0,18734.0,1.0
1|practice_id[A87022],-0.043,0.089,-0.208,0.126,0.0,0.001,34542.0,19838.0,1.0
1|practice_id[A87023],0.114,0.09,-0.053,0.286,0.0,0.001,40001.0,18582.0,1.0
1|practice_id[A87027],-0.003,0.091,-0.182,0.157,0.0,0.001,37381.0,19219.0,1.0
1|practice_id[A87029],-0.524,0.089,-0.697,-0.359,0.0,0.001,37405.0,20388.0,1.0
1|practice_id[A87030],-0.147,0.09,-0.318,0.02,0.0,0.001,40479.0,18440.0,1.0
1|practice_id[A87600],0.142,0.091,-0.029,0.311,0.0,0.001,37927.0,18611.0,1.0
1|practice_id[A87612],-0.355,0.196,-0.721,0.012,0.001,0.001,38978.0,19492.0,1.0
1|practice_id[A87615],0.062,0.197,-0.301,0.438,0.001,0.001,36704.0,19003.0,1.0
1|practice_id[A88001],0.289,0.091,0.124,0.466,0.0,0.001,37200.0,19273.0,1.0
1|practice_id[A88002],0.044,0.09,-0.123,0.215,0.0,0.001,39269.0,19895.0,1.0
1|practice_id[A88003],-0.077,0.09,-0.245,0.094,0.0,0.001,39404.0,19169.0,1.0
1|practice_id[A88004],0.07,0.089,-0.099,0.237,0.0,0.001,38266.0,18278.0,1.0
1|practice_id[A88005],0.105,0.09,-0.062,0.273,0.0,0.001,36899.0,19069.0,1.0
1|practice_id[A88006],-0.021,0.091,-0.189,0.155,0.0,0.001,35192.0,17878.0,1.0
1|practice_id[A88007],0.319,0.09,0.151,0.488,0.0,0.001,39214.0,19755.0,1.0
1|practice_id[A88008],0.162,0.09,-0.003,0.337,0.0,0.001,34455.0,18491.0,1.0
1|practice_id[A88009],-0.303,0.09,-0.478,-0.138,0.0,0.001,38033.0,18296.0,1.0
1|practice_id[A88010],0.823,0.09,0.656,0.992,0.0,0.001,38079.0,19522.0,1.0
1|practice_id[A88011],1.147,0.159,0.841,1.436,0.001,0.001,34230.0,17164.0,1.0
1|practice_id[A88012],0.525,0.091,0.353,0.697,0.0,0.001,36328.0,19512.0,1.0
1|practice_id[A88013],0.245,0.09,0.081,0.419,0.0,0.001,38137.0,18124.0,1.0
1|practice_id[A88014],-0.392,0.09,-0.559,-0.218,0.0,0.001,39442.0,18737.0,1.0
1|practice_id[A88015],0.494,0.09,0.318,0.655,0.0,0.001,37219.0,19090.0,1.0
1|practice_id[A88016],0.203,0.089,0.037,0.373,0.0,0.001,38224.0,18565.0,1.0
1|practice_id[A88020],-0.489,0.174,-0.824,-0.17,0.001,0.001,31753.0,18613.0,1.0
1|practice_id[A88022],-0.136,0.09,-0.305,0.032,0.0,0.001,38939.0,20062.0,1.0
1|practice_id[A88023],-0.096,0.089,-0.264,0.072,0.0,0.001,37349.0,18606.0,1.0
1|practice_id[A88024],-0.474,0.36,-1.149,0.206,0.002,0.003,38281.0,18257.0,1.0
1|practice_id[A88025],0.433,0.09,0.266,0.602,0.0,0.001,36059.0,20207.0,1.0
1|practice_id[A88601],-0.2,0.091,-0.372,-0.032,0.0,0.001,33638.0,19143.0,1.0
1|practice_id[A88603],-0.327,0.101,-0.515,-0.133,0.001,0.001,33306.0,19142.0,1.0
1|practice_id[A88608],0.459,0.09,0.291,0.63,0.0,0.001,39569.0,18421.0,1.0
1|practice_id[A88611],-0.115,0.135,-0.364,0.14,0.001,0.001,34657.0,18565.0,1.0
1|practice_id[A88613],0.081,0.09,-0.085,0.251,0.0,0.001,35038.0,18655.0,1.0
1|practice_id[A88614],-0.305,0.152,-0.586,-0.014,0.001,0.001,36482.0,17274.0,1.0
1|practice_id[A89001],0.657,0.091,0.49,0.829,0.0,0.001,39833.0,20175.0,1.0
1|practice_id[A89002],-0.274,0.089,-0.445,-0.111,0.0,0.001,39479.0,18019.0,1.0
1|practice_id[A89003],0.414,0.151,0.122,0.692,0.001,0.001,31578.0,18268.0,1.0
1|practice_id[A89004],0.207,0.09,0.045,0.383,0.0,0.001,36693.0,18819.0,1.0
1|practice_id[A89005],0.018,0.09,-0.147,0.193,0.0,0.001,35171.0,19550.0,1.0
1|practice_id[A89006],0.027,0.091,-0.141,0.202,0.0,0.001,37259.0,19308.0,1.0
1|practice_id[A89007],0.073,0.09,-0.089,0.25,0.0,0.001,39933.0,19009.0,1.0
1|practice_id[A89008],-0.295,0.091,-0.472,-0.129,0.0,0.001,39684.0,18097.0,1.0
1|practice_id[A89009],0.779,0.09,0.609,0.95,0.0,0.001,40016.0,18833.0,1.0
1|practice_id[A89010],-0.01,0.09,-0.183,0.156,0.0,0.001,38391.0,19489.0,1.0
1|practice_id[A89011],0.154,0.09,-0.014,0.322,0.0,0.001,37300.0,19458.0,1.0
1|practice_id[A89012],-0.008,0.091,-0.182,0.161,0.0,0.001,35564.0,18607.0,1.0
1|practice_id[A89013],0.389,0.09,0.223,0.564,0.0,0.001,40233.0,18800.0,1.0
1|practice_id[A89014],0.037,0.126,-0.192,0.279,0.001,0.001,34140.0,19302.0,1.0
1|practice_id[A89015],0.058,0.09,-0.112,0.225,0.0,0.001,38442.0,19318.0,1.0
1|practice_id[A89016],-0.068,0.09,-0.234,0.104,0.0,0.001,37097.0,19275.0,1.0
1|practice_id[A89017],-0.077,0.091,-0.253,0.088,0.0,0.001,36154.0,19462.0,1.0
1|practice_id[A89018],0.376,0.091,0.206,0.546,0.0,0.001,39725.0,18992.0,1.0
1|practice_id[A89019],-0.594,0.09,-0.771,-0.431,0.0,0.001,36536.0,18591.0,1.0
1|practice_id[A89020],0.727,0.09,0.558,0.896,0.0,0.001,38709.0,18944.0,1.0
1|practice_id[A89021],0.178,0.091,0.009,0.351,0.0,0.001,35036.0,18139.0,1.0
1|practice_id[A89022],0.678,0.09,0.509,0.848,0.0,0.001,38286.0,19126.0,1.0
1|practice_id[A89023],0.171,0.091,0.007,0.346,0.0,0.001,36113.0,19004.0,1.0
1|practice_id[A89024],-0.314,0.09,-0.481,-0.144,0.0,0.001,36644.0,19323.0,1.0
1|practice_id[A89025],0.355,0.09,0.185,0.521,0.0,0.001,38605.0,19741.0,1.0
1|practice_id[A89026],-0.1,0.091,-0.271,0.073,0.0,0.001,36272.0,17906.0,1.0
1|practice_id[A89027],0.462,0.09,0.295,0.632,0.0,0.001,38925.0,19113.0,1.0
1|practice_id[A89028],0.158,0.091,-0.013,0.328,0.0,0.001,38565.0,19552.0,1.0
1|practice_id[A89029],-0.594,0.128,-0.839,-0.357,0.001,0.001,36783.0,18606.0,1.0
1|practice_id[A89030],-0.078,0.089,-0.243,0.093,0.0,0.001,39116.0,18421.0,1.0
1|practice_id[A89031],0.415,0.09,0.248,0.586,0.0,0.001,37299.0,18732.0,1.0
1|practice_id[A89032],0.104,0.088,-0.056,0.276,0.0,0.001,37013.0,19826.0,1.0
1|practice_id[A89034],-0.01,0.092,-0.176,0.164,0.0,0.001,37031.0,19078.0,1.0
1|practice_id[A89035],-0.002,0.09,-0.172,0.168,0.0,0.001,39752.0,19058.0,1.0
1|practice_id[A89036],-0.126,0.09,-0.3,0.037,0.0,0.001,35758.0,18694.0,1.0
1|practice_id[A89038],-0.205,0.16,-0.503,0.096,0.001,0.001,33504.0,18441.0,1.0
1|practice_id[A89040],0.272,0.09,0.106,0.444,0.0,0.001,38557.0,19802.0,1.0
1|practice_id[A89041],-0.115,0.091,-0.29,0.051,0.0,0.001,37276.0,17703.0,1.0
1|practice_id[A89042],-0.581,0.137,-0.844,-0.329,0.001,0.001,32938.0,19074.0,1.0
1|practice_id[A89603],-0.651,0.091,-0.822,-0.483,0.0,0.001,35979.0,18727.0,1.0
1|practice_id[A89604],0.641,0.09,0.479,0.816,0.0,0.001,38752.0,19133.0,1.0
1|practice_id[A89610],-0.147,0.14,-0.422,0.106,0.001,0.001,37444.0,17384.0,1.0
1|practice_id[A89611],1.186,0.187,0.835,1.534,0.001,0.001,32232.0,18525.0,1.0
1|practice_id[A89612],-0.029,0.12,-0.259,0.19,0.001,0.001,32012.0,20040.0,1.0
1|practice_id[A89614],-0.002,0.09,-0.173,0.165,0.0,0.001,38330.0,18673.0,1.0
1|practice_id[A89616],-0.14,0.09,-0.307,0.032,0.0,0.001,38888.0,19568.0,1.0
1|practice_id[A89617],0.137,0.092,-0.046,0.301,0.0,0.001,38971.0,18110.0,1.0
1|practice_id[A89618],-0.597,0.278,-1.119,-0.067,0.002,0.002,30322.0,17511.0,1.0
1|practice_id[A89620],0.681,0.129,0.43,0.914,0.001,0.001,38492.0,18541.0,1.0
1|practice_id[A89621],-0.956,0.167,-1.269,-0.644,0.001,0.001,31990.0,19328.0,1.0
1|practice_id[A89623],0.301,0.091,0.133,0.475,0.0,0.001,38477.0,18272.0,1.0
1|practice_id[A89624],0.802,0.131,0.554,1.044,0.001,0.001,34582.0,18270.0,1.0
1|practice_id[B81002],0.158,0.09,-0.01,0.326,0.0,0.001,36738.0,19224.0,1.0
1|practice_id[B81003],-0.229,0.09,-0.402,-0.062,0.0,0.001,35975.0,18806.0,1.0
1|practice_id[B81004],0.526,0.09,0.362,0.697,0.0,0.001,36328.0,19460.0,1.0
1|practice_id[B81005],0.205,0.09,0.037,0.377,0.0,0.001,33663.0,17633.0,1.0
1|practice_id[B81006],-0.424,0.09,-0.598,-0.258,0.0,0.001,39146.0,18630.0,1.0
1|practice_id[B81007],-0.054,0.091,-0.221,0.118,0.0,0.001,33821.0,19531.0,1.0
1|practice_id[B81008],-0.007,0.09,-0.176,0.162,0.0,0.001,35642.0,19059.0,1.0
1|practice_id[B81010],0.204,0.091,0.039,0.381,0.0,0.001,39115.0,19615.0,1.0
1|practice_id[B81011],0.681,0.091,0.512,0.853,0.0,0.001,34044.0,19340.0,1.0
1|practice_id[B81012],-0.167,0.09,-0.339,0.001,0.0,0.001,35361.0,19363.0,1.0
1|practice_id[B81013],0.592,0.091,0.419,0.761,0.0,0.001,36669.0,18659.0,1.0
1|practice_id[B81014],-0.289,0.091,-0.461,-0.119,0.0,0.001,39088.0,18411.0,1.0
1|practice_id[B81015],-0.54,0.09,-0.711,-0.372,0.0,0.001,38254.0,20006.0,1.0
1|practice_id[B81016],0.099,0.089,-0.068,0.268,0.0,0.001,39526.0,19156.0,1.0
1|practice_id[B81017],0.065,0.09,-0.11,0.228,0.0,0.001,38937.0,17593.0,1.0
1|practice_id[B81018],0.422,0.091,0.256,0.596,0.0,0.001,36395.0,18623.0,1.0
1|practice_id[B81019],-0.885,0.182,-1.218,-0.534,0.001,0.001,33351.0,17843.0,1.0
1|practice_id[B81020],0.209,0.09,0.039,0.38,0.0,0.001,40279.0,19008.0,1.0
1|practice_id[B81021],0.87,0.112,0.659,1.077,0.001,0.001,36630.0,19292.0,1.0
1|practice_id[B81022],0.401,0.091,0.228,0.568,0.0,0.001,39976.0,19230.0,1.0
1|practice_id[B81023],0.303,0.09,0.138,0.475,0.0,0.001,36851.0,19356.0,1.0
1|practice_id[B81024],0.195,0.09,0.027,0.362,0.0,0.001,38147.0,18282.0,1.0
1|practice_id[B81025],-0.321,0.09,-0.489,-0.149,0.0,0.001,37854.0,18947.0,1.0
1|practice_id[B81026],0.121,0.091,-0.047,0.296,0.0,0.001,36116.0,18396.0,1.0
1|practice_id[B81027],0.849,0.09,0.678,1.019,0.0,0.001,37141.0,19280.0,1.0
1|practice_id[B81029],0.107,0.09,-0.065,0.274,0.0,0.001,40957.0,18644.0,1.0
1|practice_id[B81030],-0.392,0.09,-0.559,-0.224,0.0,0.001,36639.0,19790.0,1.0
1|practice_id[B81031],-0.293,0.09,-0.46,-0.123,0.0,0.001,35778.0,19353.0,1.0
1|practice_id[B81032],0.072,0.09,-0.097,0.241,0.0,0.001,38302.0,18274.0,1.0
1|practice_id[B81034],0.103,0.09,-0.068,0.27,0.0,0.001,34471.0,18723.0,1.0
1|practice_id[B81035],0.634,0.09,0.461,0.802,0.0,0.001,41525.0,18435.0,1.0
1|practice_id[B81037],0.505,0.089,0.337,0.673,0.0,0.001,37166.0,19929.0,1.0
1|practice_id[B81038],0.666,0.09,0.499,0.836,0.0,0.001,37458.0,18992.0,1.0
1|practice_id[B81039],-0.285,0.09,-0.456,-0.121,0.0,0.001,37552.0,19442.0,1.0
1|practice_id[B81040],-0.08,0.09,-0.26,0.08,0.0,0.001,39676.0,18765.0,1.0
1|practice_id[B81041],0.375,0.09,0.204,0.54,0.0,0.001,36192.0,19032.0,1.0
1|practice_id[B81042],-0.145,0.09,-0.312,0.025,0.0,0.001,36944.0,19391.0,1.0
1|practice_id[B81043],0.115,0.09,-0.053,0.283,0.0,0.001,37225.0,19474.0,1.0
1|practice_id[B81044],0.557,0.228,0.119,0.976,0.001,0.002,35083.0,17231.0,1.0
1|practice_id[B81045],0.316,0.091,0.148,0.489,0.0,0.001,34226.0,18602.0,1.0
1|practice_id[B81046],0.938,0.093,0.764,1.113,0.0,0.001,39129.0,17501.0,1.0
1|practice_id[B81047],0.007,0.09,-0.162,0.176,0.0,0.001,39220.0,18670.0,1.0
1|practice_id[B81048],-0.259,0.09,-0.426,-0.088,0.0,0.001,37186.0,19046.0,1.0
1|practice_id[B81049],0.015,0.096,-0.165,0.195,0.0,0.001,39182.0,18271.0,1.0
1|practice_id[B81050],0.222,0.099,0.035,0.406,0.001,0.001,35358.0,20097.0,1.0
1|practice_id[B81051],-0.158,0.09,-0.324,0.016,0.0,0.001,37947.0,19246.0,1.0
1|practice_id[B81052],-0.192,0.09,-0.367,-0.028,0.0,0.001,36220.0,19148.0,1.0
1|practice_id[B81053],0.639,0.103,0.446,0.832,0.001,0.001,35114.0,19105.0,1.0
1|practice_id[B81054],0.695,0.09,0.527,0.865,0.0,0.001,35858.0,18665.0,1.0
1|practice_id[B81055],0.2,0.09,0.03,0.368,0.0,0.001,37686.0,20292.0,1.0
1|practice_id[B81056],0.358,0.1,0.169,0.546,0.001,0.001,35995.0,20156.0,1.0
1|practice_id[B81057],-0.716,0.154,-1.014,-0.433,0.001,0.001,36778.0,18211.0,1.0
1|practice_id[B81058],0.052,0.089,-0.116,0.217,0.0,0.001,36742.0,18690.0,1.0
1|practice_id[B81060],-0.197,0.09,-0.358,-0.021,0.0,0.001,38548.0,19110.0,1.0
1|practice_id[B81062],0.781,0.102,0.59,0.974,0.001,0.001,34946.0,18948.0,1.0
1|practice_id[B81063],-0.246,0.09,-0.41,-0.074,0.0,0.001,38301.0,19309.0,1.0
1|practice_id[B81064],-0.002,0.09,-0.17,0.169,0.0,0.001,38983.0,18478.0,1.0
1|practice_id[B81065],0.217,0.09,0.048,0.384,0.0,0.001,37642.0,19566.0,1.0
1|practice_id[B81066],0.233,0.091,0.062,0.406,0.0,0.001,38462.0,18811.0,1.0
1|practice_id[B81068],0.423,0.091,0.251,0.593,0.0,0.001,35489.0,18853.0,1.0
1|practice_id[B81069],-0.397,0.09,-0.567,-0.229,0.0,0.001,37512.0,19183.0,1.0
1|practice_id[B81070],0.261,0.09,0.092,0.43,0.0,0.001,37581.0,19754.0,1.0
1|practice_id[B81072],-0.833,0.193,-1.208,-0.484,0.001,0.001,32210.0,19064.0,1.0
1|practice_id[B81074],-0.231,0.091,-0.397,-0.054,0.0,0.001,35694.0,19772.0,1.0
1|practice_id[B81075],-0.326,0.091,-0.498,-0.159,0.0,0.001,39199.0,17972.0,1.0
1|practice_id[B81077],0.553,0.09,0.384,0.722,0.0,0.001,35633.0,18593.0,1.0
