,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
date_code|practice_id[M86044],-0.296,0.106,-0.491,-0.09,0.001,0.001,29730.0,19059.0,1.0
date_code|practice_id[M86045],-0.321,0.107,-0.522,-0.122,0.001,0.001,34837.0,18298.0,1.0
date_code|practice_id[M86046],1.171,0.107,0.967,1.368,0.001,0.001,31300.0,18596.0,1.0
date_code|practice_id[M86048],1.432,0.159,1.128,1.727,0.001,0.001,35975.0,19122.0,1.0
date_code|practice_id[M86604],-1.209,0.177,-1.543,-0.88,0.001,0.001,26756.0,18239.0,1.0
date_code|practice_id[M86605],0.02,0.159,-0.296,0.305,0.001,0.001,37629.0,20381.0,1.0
date_code|practice_id[M86607],-1.723,0.254,-2.201,-1.245,0.001,0.002,29330.0,19501.0,1.0
date_code|practice_id[M86610],-0.268,0.106,-0.475,-0.078,0.001,0.001,29396.0,18926.0,1.0
date_code|practice_id[M86612],0.416,0.108,0.222,0.625,0.001,0.001,31843.0,19080.0,1.0
date_code|practice_id[M86613],0.468,0.114,0.254,0.682,0.001,0.001,31941.0,19233.0,1.0
date_code|practice_id[M86617],-0.114,0.107,-0.317,0.086,0.001,0.001,30920.0,18837.0,1.0
date_code|practice_id[M86621],-0.507,0.146,-0.786,-0.235,0.001,0.001,27403.0,19316.0,1.0
date_code|practice_id[M86622],-0.936,0.107,-1.133,-0.735,0.001,0.001,31946.0,18963.0,1.0
date_code|practice_id[M86624],0.078,0.159,-0.218,0.382,0.001,0.001,37053.0,19931.0,1.0
date_code|practice_id[M86627],0.877,0.107,0.677,1.079,0.001,0.001,30472.0,19175.0,1.0
date_code|practice_id[M86629],-1.789,0.296,-2.351,-1.249,0.002,0.002,26635.0,18508.0,1.0
date_code|practice_id[M86630],-0.529,0.23,-0.956,-0.093,0.001,0.001,26389.0,18835.0,1.0
date_code|practice_id[M86631],-1.053,0.193,-1.428,-0.702,0.001,0.001,26735.0,18506.0,1.0
date_code|practice_id[M86633],0.004,0.105,-0.199,0.195,0.001,0.001,31349.0,19854.0,1.0
date_code|practice_id[M86638],0.327,0.106,0.129,0.524,0.001,0.001,34276.0,20055.0,1.0
date_code|practice_id[M86639],-0.827,0.117,-1.047,-0.61,0.001,0.001,29485.0,19543.0,1.0
date_code|practice_id[M87001],-0.138,0.107,-0.339,0.059,0.001,0.001,32635.0,19696.0,1.0
date_code|practice_id[M87002],-0.329,0.136,-0.574,-0.065,0.001,0.001,26652.0,19248.0,1.0
date_code|practice_id[M87003],0.264,0.106,0.059,0.458,0.001,0.001,33078.0,19657.0,1.0
date_code|practice_id[M87005],0.447,0.106,0.242,0.639,0.001,0.001,32031.0,19847.0,1.0
date_code|practice_id[M87006],0.994,0.106,0.791,1.191,0.001,0.001,34222.0,20144.0,1.0
date_code|practice_id[M87007],0.927,0.107,0.729,1.131,0.001,0.001,35029.0,19882.0,1.0
date_code|practice_id[M87008],0.454,0.107,0.248,0.652,0.001,0.001,32084.0,19096.0,1.0
date_code|practice_id[M87009],-0.029,0.107,-0.234,0.168,0.001,0.001,32664.0,19239.0,1.0
date_code|practice_id[M87010],0.723,0.107,0.524,0.925,0.001,0.001,31826.0,18744.0,1.0
date_code|practice_id[M87011],0.707,0.106,0.504,0.9,0.001,0.001,32455.0,19771.0,1.0
date_code|practice_id[M87012],0.954,0.107,0.756,1.16,0.001,0.001,31851.0,19841.0,1.0
date_code|practice_id[M87013],0.397,0.107,0.19,0.593,0.001,0.001,31292.0,20031.0,1.0
date_code|practice_id[M87014],-0.343,0.105,-0.539,-0.144,0.001,0.001,33380.0,20585.0,1.0
date_code|practice_id[M87015],0.907,0.106,0.711,1.11,0.001,0.001,32697.0,19926.0,1.0
date_code|practice_id[M87016],-0.182,0.106,-0.385,0.015,0.001,0.001,29558.0,19716.0,1.0
date_code|practice_id[M87017],0.913,0.107,0.715,1.115,0.001,0.001,33998.0,20470.0,1.0
date_code|practice_id[M87018],0.093,0.106,-0.107,0.292,0.001,0.001,33887.0,19903.0,1.0
date_code|practice_id[M87019],-0.462,0.107,-0.658,-0.255,0.001,0.001,30065.0,19463.0,1.0
date_code|practice_id[M87020],1.082,0.107,0.881,1.283,0.001,0.001,32499.0,20048.0,1.0
date_code|practice_id[M87021],0.125,0.107,-0.074,0.327,0.001,0.001,30271.0,20343.0,1.0
date_code|practice_id[M87023],-0.602,0.106,-0.798,-0.403,0.001,0.001,30795.0,19823.0,1.0
date_code|practice_id[M87024],0.084,0.106,-0.119,0.278,0.001,0.001,29664.0,19707.0,1.0
date_code|practice_id[M87025],-0.064,0.108,-0.262,0.145,0.001,0.001,34102.0,19612.0,1.0
date_code|practice_id[M87026],-0.384,0.106,-0.581,-0.181,0.001,0.001,31625.0,19723.0,1.0
date_code|practice_id[M87027],-1.192,0.107,-1.393,-0.991,0.001,0.001,33344.0,18877.0,1.0
date_code|practice_id[M87028],-0.036,0.106,-0.232,0.168,0.001,0.001,31881.0,18819.0,1.0
date_code|practice_id[M87030],-0.941,0.106,-1.138,-0.74,0.001,0.001,30488.0,17993.0,1.0
date_code|practice_id[M87032],-0.101,0.254,-0.589,0.366,0.002,0.002,27685.0,18504.0,1.0
date_code|practice_id[M87034],0.259,0.106,0.066,0.466,0.001,0.001,30419.0,19682.0,1.0
date_code|practice_id[M87036],0.757,0.105,0.555,0.952,0.001,0.001,33075.0,19819.0,1.0
date_code|practice_id[M87037],0.577,0.107,0.38,0.782,0.001,0.001,31973.0,20278.0,1.0
date_code|practice_id[M87041],0.303,0.106,0.106,0.502,0.001,0.001,33481.0,19510.0,1.0
date_code|practice_id[M87601],0.385,0.105,0.193,0.588,0.001,0.001,32274.0,19707.0,1.0
date_code|practice_id[M87602],-1.138,0.107,-1.343,-0.942,0.001,0.001,30262.0,19770.0,1.0
date_code|practice_id[M87605],-0.633,0.105,-0.837,-0.441,0.001,0.001,33725.0,19191.0,1.0
date_code|practice_id[M87606],0.128,0.275,-0.391,0.645,0.002,0.002,24599.0,18718.0,1.0
date_code|practice_id[M87612],0.155,0.106,-0.047,0.352,0.001,0.001,34160.0,18705.0,1.0
date_code|practice_id[M87614],-0.463,0.245,-0.936,-0.02,0.002,0.002,24893.0,18772.0,1.0
date_code|practice_id[M87617],0.576,0.106,0.379,0.777,0.001,0.001,34770.0,19057.0,1.0
date_code|practice_id[M87618],0.976,0.106,0.778,1.179,0.001,0.001,30386.0,19361.0,1.0
date_code|practice_id[M87619],-0.784,0.269,-1.294,-0.287,0.002,0.002,25251.0,18502.0,1.0
date_code|practice_id[M87620],1.06,0.106,0.865,1.265,0.001,0.001,34076.0,19250.0,1.0
date_code|practice_id[M87621],-0.438,0.107,-0.631,-0.229,0.001,0.001,29993.0,19801.0,1.0
date_code|practice_id[M87623],-0.325,0.105,-0.526,-0.132,0.001,0.001,32328.0,19528.0,1.0
date_code|practice_id[M87625],-1.12,0.12,-1.349,-0.898,0.001,0.001,28332.0,19102.0,1.0
date_code|practice_id[M87628],0.048,0.107,-0.16,0.243,0.001,0.001,33259.0,19319.0,1.0
date_code|practice_id[M87629],-1.113,0.151,-1.407,-0.838,0.001,0.001,23693.0,18963.0,1.0
date_code|practice_id[M87632],-0.532,0.111,-0.742,-0.327,0.001,0.001,38056.0,20283.0,1.0
date_code|practice_id[M87634],-0.405,0.191,-0.754,-0.036,0.001,0.001,23631.0,18350.0,1.0
date_code|practice_id[M87638],-1.157,0.106,-1.36,-0.961,0.001,0.001,31358.0,19048.0,1.0
date_code|practice_id[M87639],0.613,0.108,0.404,0.81,0.001,0.001,33028.0,20090.0,1.0
date_code|practice_id[M87640],-0.496,0.107,-0.696,-0.295,0.001,0.001,31439.0,19772.0,1.0
date_code|practice_id[M88001],0.769,0.108,0.572,0.974,0.001,0.001,28792.0,19268.0,1.0
date_code|practice_id[M88002],-1.076,0.107,-1.282,-0.881,0.001,0.001,32213.0,18953.0,1.0
date_code|practice_id[M88003],-0.75,0.106,-0.959,-0.558,0.001,0.001,34189.0,19970.0,1.0
date_code|practice_id[M88004],1.125,0.106,0.92,1.32,0.001,0.001,35914.0,20215.0,1.0
date_code|practice_id[M88005],-0.398,0.144,-0.67,-0.129,0.001,0.001,26472.0,18845.0,1.0
date_code|practice_id[M88006],-0.055,0.107,-0.254,0.148,0.001,0.001,33536.0,19199.0,1.0
date_code|practice_id[M88007],0.475,0.107,0.277,0.677,0.001,0.001,30931.0,20123.0,1.0
date_code|practice_id[M88008],-0.082,0.107,-0.282,0.121,0.001,0.001,34210.0,18252.0,1.0
date_code|practice_id[M88009],0.106,0.105,-0.092,0.305,0.001,0.001,34068.0,20359.0,1.0
date_code|practice_id[M88010],0.432,0.106,0.24,0.635,0.001,0.001,32733.0,21195.0,1.0
date_code|practice_id[M88012],-0.191,0.14,-0.458,0.069,0.001,0.001,26042.0,19269.0,1.0
date_code|practice_id[M88013],0.475,0.108,0.268,0.672,0.001,0.001,29895.0,19335.0,1.0
date_code|practice_id[M88014],0.331,0.106,0.136,0.538,0.001,0.001,33597.0,20602.0,1.0
date_code|practice_id[M88015],-0.351,0.106,-0.555,-0.154,0.001,0.001,31509.0,19189.0,1.0
date_code|practice_id[M88016],-1.019,0.107,-1.213,-0.81,0.001,0.001,36077.0,19133.0,1.0
date_code|practice_id[M88017],0.757,0.249,0.298,1.231,0.002,0.002,25561.0,17638.0,1.0
date_code|practice_id[M88018],0.723,0.105,0.525,0.919,0.001,0.001,35632.0,18914.0,1.0
date_code|practice_id[M88019],-1.007,0.107,-1.208,-0.808,0.001,0.001,34274.0,19817.0,1.0
date_code|practice_id[M88020],0.122,0.106,-0.083,0.315,0.001,0.001,32960.0,19511.0,1.0
date_code|practice_id[M88021],0.136,0.106,-0.058,0.341,0.001,0.001,31558.0,20936.0,1.0
date_code|practice_id[M88022],-0.101,0.107,-0.293,0.105,0.001,0.001,37288.0,19081.0,1.0
date_code|practice_id[M88023],-0.008,0.107,-0.208,0.191,0.001,0.001,30562.0,20413.0,1.0
date_code|practice_id[M88024],-0.689,0.108,-0.886,-0.482,0.001,0.001,32975.0,19889.0,1.0
date_code|practice_id[M88026],0.043,0.109,-0.156,0.255,0.001,0.001,30624.0,19112.0,1.0
date_code|practice_id[M88030],-0.733,0.107,-0.934,-0.532,0.001,0.001,35646.0,19901.0,1.0
date_code|practice_id[M88031],-0.54,0.107,-0.742,-0.34,0.001,0.001,33062.0,19071.0,1.0
date_code|practice_id[M88032],-0.549,0.146,-0.829,-0.277,0.001,0.001,31083.0,19605.0,1.0
date_code|practice_id[M88035],0.615,0.106,0.412,0.813,0.001,0.001,29520.0,19382.0,1.0
date_code|practice_id[M88036],-0.455,0.108,-0.659,-0.254,0.001,0.001,31509.0,19249.0,1.0
date_code|practice_id[M88038],0.624,0.107,0.42,0.823,0.001,0.001,33849.0,19533.0,1.0
date_code|practice_id[M88040],0.788,0.107,0.582,0.984,0.001,0.001,31589.0,20572.0,1.0
date_code|practice_id[M88041],0.327,0.105,0.131,0.527,0.001,0.001,33435.0,20367.0,1.0
date_code|practice_id[M88042],0.373,0.106,0.174,0.573,0.001,0.001,31334.0,19102.0,1.0
date_code|practice_id[M88043],0.729,0.106,0.534,0.929,0.001,0.001,30861.0,19482.0,1.0
date_code|practice_id[M88044],0.177,0.107,-0.017,0.386,0.001,0.001,33137.0,19454.0,1.0
date_code|practice_id[M88600],0.455,0.106,0.254,0.649,0.001,0.001,33983.0,19261.0,1.0
date_code|practice_id[M88610],0.322,0.106,0.126,0.524,0.001,0.001,34876.0,19938.0,1.0
date_code|practice_id[M88612],1.247,0.108,1.041,1.448,0.001,0.001,32747.0,20058.0,1.0
date_code|practice_id[M88615],-0.949,0.267,-1.455,-0.46,0.002,0.002,25450.0,18051.0,1.0
date_code|practice_id[M88616],0.555,0.107,0.355,0.756,0.001,0.001,31789.0,18882.0,1.0
date_code|practice_id[M88618],0.892,0.107,0.686,1.088,0.001,0.001,33311.0,19633.0,1.0
date_code|practice_id[M88619],0.724,0.107,0.525,0.924,0.001,0.001,34110.0,19950.0,1.0
date_code|practice_id[M88620],0.083,0.106,-0.108,0.292,0.001,0.001,33356.0,20436.0,1.0
date_code|practice_id[M88623],-0.627,0.107,-0.829,-0.428,0.001,0.001,31048.0,20533.0,1.0
date_code|practice_id[M88624],-0.204,0.149,-0.484,0.081,0.001,0.001,30870.0,18583.0,1.0
date_code|practice_id[M88625],0.422,0.107,0.22,0.619,0.001,0.001,31481.0,19126.0,1.0
date_code|practice_id[M88626],0.247,0.107,0.043,0.446,0.001,0.001,32482.0,20481.0,1.0
date_code|practice_id[M88627],0.376,0.106,0.175,0.576,0.001,0.001,32755.0,19851.0,1.0
date_code|practice_id[M88628],0.357,0.106,0.154,0.555,0.001,0.001,31835.0,19554.0,1.0
date_code|practice_id[M88629],-0.891,0.107,-1.09,-0.686,0.001,0.001,34561.0,18843.0,1.0
date_code|practice_id[M88630],0.281,0.106,0.084,0.483,0.001,0.001,35910.0,19702.0,1.0
date_code|practice_id[M88633],0.778,0.107,0.578,0.98,0.001,0.001,31971.0,20116.0,1.0
date_code|practice_id[M88635],-0.036,0.106,-0.23,0.168,0.001,0.001,31668.0,19507.0,1.0
date_code|practice_id[M88637],-0.538,0.113,-0.755,-0.335,0.001,0.001,28492.0,20239.0,1.0
date_code|practice_id[M88639],0.034,0.107,-0.169,0.234,0.001,0.001,32071.0,19876.0,1.0
date_code|practice_id[M88640],0.329,0.107,0.131,0.528,0.001,0.001,29106.0,17943.0,1.0
date_code|practice_id[M88643],1.197,0.105,1.001,1.392,0.001,0.001,30892.0,19849.0,1.0
date_code|practice_id[M88645],0.777,0.108,0.577,0.981,0.001,0.001,30610.0,18326.0,1.0
date_code|practice_id[M88646],0.525,0.106,0.324,0.724,0.001,0.001,34941.0,19785.0,1.0
date_code|practice_id[M88647],0.955,0.105,0.755,1.151,0.001,0.001,32051.0,19374.0,1.0
date_code|practice_id[M89001],0.855,0.107,0.655,1.056,0.001,0.001,34657.0,19861.0,1.0
date_code|practice_id[M89002],-0.643,0.106,-0.838,-0.442,0.001,0.001,32558.0,20054.0,1.0
date_code|practice_id[M89003],1.349,0.106,1.149,1.549,0.001,0.001,33537.0,19974.0,1.0
date_code|practice_id[M89004],-0.566,0.111,-0.778,-0.362,0.001,0.001,30083.0,18362.0,1.0
date_code|practice_id[M89005],0.619,0.106,0.417,0.818,0.001,0.001,35675.0,19921.0,1.0
date_code|practice_id[M89006],-0.517,0.221,-0.917,-0.089,0.001,0.001,23774.0,18387.0,1.0
date_code|practice_id[M89007],-1.366,0.106,-1.567,-1.17,0.001,0.001,31302.0,19681.0,1.0
date_code|practice_id[M89008],0.015,0.107,-0.186,0.213,0.001,0.001,32013.0,19397.0,1.0
date_code|practice_id[M89009],-0.63,0.106,-0.829,-0.431,0.001,0.001,34327.0,19730.0,1.0
date_code|practice_id[M89010],-0.109,0.107,-0.307,0.094,0.001,0.001,33506.0,19101.0,1.0
date_code|practice_id[M89011],0.209,0.221,-0.197,0.632,0.001,0.001,23675.0,18657.0,1.0
date_code|practice_id[M89012],0.945,0.107,0.747,1.15,0.001,0.001,32137.0,19525.0,1.0
date_code|practice_id[M89013],0.426,0.107,0.227,0.629,0.001,0.001,29888.0,20678.0,1.0
date_code|practice_id[M89015],0.963,0.107,0.764,1.168,0.001,0.001,31850.0,19057.0,1.0
date_code|practice_id[M89016],0.245,0.16,-0.056,0.542,0.001,0.001,37193.0,19614.0,1.0
date_code|practice_id[M89017],0.37,0.106,0.171,0.57,0.001,0.001,31504.0,19791.0,1.0
date_code|practice_id[M89019],0.339,0.107,0.138,0.54,0.001,0.001,31070.0,19240.0,1.0
date_code|practice_id[M89020],-0.677,0.216,-1.07,-0.26,0.001,0.001,26516.0,17992.0,1.0
date_code|practice_id[M89021],-0.124,0.107,-0.323,0.077,0.001,0.001,33574.0,19613.0,1.0
date_code|practice_id[M89023],-0.858,0.212,-1.26,-0.467,0.001,0.001,26030.0,18626.0,1.0
date_code|practice_id[M89024],-0.479,0.108,-0.677,-0.273,0.001,0.001,34463.0,19533.0,1.0
date_code|practice_id[M89026],0.958,0.107,0.757,1.154,0.001,0.001,33634.0,20446.0,1.0
date_code|practice_id[M89027],0.603,0.107,0.4,0.802,0.001,0.001,31503.0,19548.0,1.0
date_code|practice_id[M89028],-0.629,0.106,-0.826,-0.426,0.001,0.001,32272.0,20299.0,1.0
date_code|practice_id[M89030],0.009,0.106,-0.189,0.208,0.001,0.001,29237.0,19008.0,1.0
date_code|practice_id[M89601],-0.758,0.107,-0.959,-0.556,0.001,0.001,29447.0,20355.0,1.0
date_code|practice_id[M89602],0.327,0.107,0.129,0.53,0.001,0.001,32175.0,19956.0,1.0
date_code|practice_id[M89606],-0.808,0.162,-1.115,-0.505,0.001,0.001,28069.0,19048.0,1.0
date_code|practice_id[M89608],-0.173,0.106,-0.372,0.026,0.001,0.001,33190.0,20225.0,1.0
date_code|practice_id[M89609],0.976,0.217,0.576,1.389,0.001,0.001,23187.0,17960.0,1.0
date_code|practice_id[M91003],0.494,0.106,0.297,0.695,0.001,0.001,33324.0,19555.0,1.0
date_code|practice_id[M91004],0.587,0.107,0.383,0.782,0.001,0.001,32636.0,20050.0,1.0
date_code|practice_id[M91006],0.489,0.107,0.286,0.685,0.001,0.001,33878.0,20402.0,1.0
date_code|practice_id[M91007],0.062,0.106,-0.136,0.261,0.001,0.001,33376.0,19370.0,1.0
date_code|practice_id[M91008],0.142,0.108,-0.062,0.343,0.001,0.001,33115.0,19237.0,1.0
date_code|practice_id[M91009],-0.076,0.108,-0.274,0.128,0.001,0.001,31743.0,19500.0,1.0
date_code|practice_id[M91010],0.769,0.107,0.561,0.962,0.001,0.001,30187.0,19585.0,1.0
date_code|practice_id[M91011],0.223,0.106,0.028,0.429,0.001,0.001,33071.0,19396.0,1.0
date_code|practice_id[M91013],0.28,0.107,0.078,0.478,0.001,0.001,32306.0,19722.0,1.0
date_code|practice_id[M91014],-0.462,0.105,-0.658,-0.264,0.001,0.001,31680.0,20546.0,1.0
date_code|practice_id[M91015],0.062,0.107,-0.139,0.26,0.001,0.001,32233.0,19584.0,1.0
date_code|practice_id[M91016],0.15,0.106,-0.039,0.361,0.001,0.001,31659.0,19936.0,1.0
date_code|practice_id[M91017],0.644,0.106,0.447,0.846,0.001,0.001,32918.0,19743.0,1.0
date_code|practice_id[M91018],-0.148,0.105,-0.34,0.053,0.001,0.001,35189.0,19382.0,1.0
date_code|practice_id[M91019],1.093,0.105,0.9,1.292,0.001,0.001,29681.0,18884.0,1.0
date_code|practice_id[M91020],0.648,0.107,0.447,0.85,0.001,0.001,32534.0,18439.0,1.0
date_code|practice_id[M91021],1.126,0.107,0.92,1.324,0.001,0.001,33819.0,20672.0,1.0
date_code|practice_id[M91022],0.461,0.125,0.23,0.698,0.001,0.001,27745.0,20448.0,1.0
date_code|practice_id[M91024],-0.055,0.107,-0.25,0.153,0.001,0.001,35502.0,18938.0,1.0
date_code|practice_id[M91025],-0.465,0.135,-0.716,-0.207,0.001,0.001,29756.0,18690.0,1.0
date_code|practice_id[M91026],0.124,0.107,-0.081,0.321,0.001,0.001,30147.0,19608.0,1.0
date_code|practice_id[M91028],0.83,0.106,0.623,1.021,0.001,0.001,34313.0,19398.0,1.0
date_code|practice_id[M91029],0.525,0.106,0.32,0.72,0.001,0.001,33570.0,18599.0,1.0
date_code|practice_id[M91032],-0.539,0.106,-0.74,-0.341,0.001,0.001,29922.0,20808.0,1.0
date_code|practice_id[M91033],0.601,0.107,0.399,0.799,0.001,0.001,33895.0,19596.0,1.0
date_code|practice_id[M91034],1.203,0.107,1.002,1.402,0.001,0.001,31337.0,19721.0,1.0
date_code|practice_id[M91036],0.627,0.107,0.421,0.823,0.001,0.001,35718.0,19616.0,1.0
date_code|practice_id[M91039],-0.2,0.253,-0.685,0.264,0.002,0.002,24689.0,18434.0,1.0
date_code|practice_id[M91602],0.236,0.106,0.036,0.435,0.001,0.001,31861.0,19873.0,1.0
date_code|practice_id[M91604],-0.382,0.134,-0.633,-0.127,0.001,0.001,26643.0,18448.0,1.0
date_code|practice_id[M91605],-0.357,0.259,-0.849,0.125,0.002,0.002,23325.0,18612.0,1.0
date_code|practice_id[M91609],-0.309,0.106,-0.503,-0.106,0.001,0.001,28531.0,19213.0,1.0
date_code|practice_id[M91610],-0.686,0.208,-1.072,-0.291,0.001,0.001,26369.0,18878.0,1.0
date_code|practice_id[M91611],-0.474,0.108,-0.68,-0.276,0.001,0.001,32515.0,19665.0,1.0
date_code|practice_id[M91612],0.474,0.108,0.264,0.669,0.001,0.001,31934.0,19740.0,1.0
date_code|practice_id[M91613],0.49,0.109,0.286,0.694,0.001,0.001,32055.0,19411.0,1.0
date_code|practice_id[M91614],0.549,0.107,0.347,0.746,0.001,0.001,32652.0,19535.0,1.0
date_code|practice_id[M91616],0.479,0.107,0.281,0.685,0.001,0.001,35824.0,19827.0,1.0
date_code|practice_id[M91619],0.78,0.107,0.576,0.977,0.001,0.001,32559.0,19585.0,1.0
date_code|practice_id[M91621],1.081,0.106,0.877,1.277,0.001,0.001,31592.0,20196.0,1.0
date_code|practice_id[M91623],0.001,0.106,-0.208,0.189,0.001,0.001,34407.0,19002.0,1.0
date_code|practice_id[M91624],-0.47,0.107,-0.662,-0.26,0.001,0.001,31550.0,19855.0,1.0
date_code|practice_id[M91625],-0.044,0.122,-0.272,0.187,0.001,0.001,31055.0,18968.0,1.0
date_code|practice_id[M91626],0.843,0.107,0.638,1.041,0.001,0.001,31738.0,19299.0,1.0
date_code|practice_id[M91628],0.955,0.107,0.755,1.159,0.001,0.001,34573.0,19269.0,1.0
date_code|practice_id[M91629],0.372,0.107,0.172,0.575,0.001,0.001,32995.0,19197.0,1.0
date_code|practice_id[M91637],0.467,0.105,0.274,0.67,0.001,0.001,32348.0,20051.0,1.0
date_code|practice_id[M91639],0.043,0.106,-0.154,0.248,0.001,0.001,33593.0,19482.0,1.0
date_code|practice_id[M91640],0.335,0.106,0.134,0.532,0.001,0.001,30701.0,19844.0,1.0
date_code|practice_id[M91641],-0.514,0.107,-0.711,-0.311,0.001,0.001,31946.0,18667.0,1.0
date_code|practice_id[M91642],0.392,0.108,0.19,0.595,0.001,0.001,35066.0,19495.0,1.0
date_code|practice_id[M91643],-0.691,0.129,-0.933,-0.446,0.001,0.001,27922.0,19558.0,1.0
date_code|practice_id[M91647],0.081,0.107,-0.117,0.285,0.001,0.001,32364.0,20375.0,1.0
date_code|practice_id[M91650],0.731,0.106,0.53,0.928,0.001,0.001,30025.0,20022.0,1.0
date_code|practice_id[M91654],0.603,0.107,0.406,0.805,0.001,0.001,32054.0,19635.0,1.0
date_code|practice_id[M91655],-0.779,0.125,-1.014,-0.544,0.001,0.001,29505.0,19542.0,1.0
date_code|practice_id[M91659],-0.367,0.107,-0.572,-0.173,0.001,0.001,32528.0,20276.0,1.0
date_code|practice_id[M91660],0.817,0.107,0.617,1.017,0.001,0.001,31198.0,19455.0,1.0
date_code|practice_id[M92001],1.108,0.107,0.905,1.307,0.001,0.001,34939.0,20300.0,1.0
date_code|practice_id[M92002],0.649,0.107,0.446,0.846,0.001,0.001,30613.0,19089.0,1.0
date_code|practice_id[M92003],0.399,0.107,0.185,0.589,0.001,0.001,33061.0,19301.0,1.0
date_code|practice_id[M92004],-0.208,0.105,-0.397,-0.003,0.001,0.001,32649.0,20139.0,1.0
date_code|practice_id[M92006],0.061,0.106,-0.14,0.257,0.001,0.001,32657.0,18224.0,1.0
date_code|practice_id[M92007],0.564,0.106,0.359,0.756,0.001,0.001,33655.0,20438.0,1.0
date_code|practice_id[M92008],0.389,0.106,0.191,0.589,0.001,0.001,33810.0,19692.0,1.0
date_code|practice_id[M92009],0.195,0.106,-0.005,0.395,0.001,0.001,31609.0,19185.0,1.0
date_code|practice_id[M92010],0.326,0.106,0.127,0.525,0.001,0.001,29232.0,19861.0,1.0
date_code|practice_id[M92011],0.033,0.106,-0.166,0.234,0.001,0.001,33546.0,19659.0,1.0
date_code|practice_id[M92012],-0.591,0.107,-0.784,-0.383,0.001,0.001,29222.0,20309.0,1.0
date_code|practice_id[M92013],0.39,0.106,0.189,0.59,0.001,0.001,33565.0,19076.0,1.0
date_code|practice_id[M92014],-0.999,0.107,-1.203,-0.799,0.001,0.001,32710.0,20063.0,1.0
date_code|practice_id[M92015],-0.986,0.107,-1.193,-0.791,0.001,0.001,29810.0,19275.0,1.0
date_code|practice_id[M92016],1.108,0.107,0.91,1.312,0.001,0.001,32236.0,19979.0,1.0
date_code|practice_id[M92017],0.133,0.27,-0.386,0.627,0.002,0.002,25923.0,18790.0,1.0
date_code|practice_id[M92019],0.725,0.106,0.523,0.921,0.001,0.001,35885.0,19963.0,1.0
date_code|practice_id[M92020],0.39,0.249,-0.086,0.853,0.002,0.002,26653.0,17512.0,1.0
date_code|practice_id[M92022],1.072,0.107,0.876,1.279,0.001,0.001,28693.0,18303.0,1.0
date_code|practice_id[M92024],0.254,0.106,0.056,0.456,0.001,0.001,32478.0,19393.0,1.0
date_code|practice_id[M92026],-0.667,0.105,-0.874,-0.478,0.001,0.001,32564.0,19844.0,1.0
date_code|practice_id[M92027],-0.431,0.14,-0.692,-0.169,0.001,0.001,25314.0,19128.0,1.0
date_code|practice_id[M92028],-0.688,0.106,-0.885,-0.484,0.001,0.001,32273.0,18998.0,1.0
date_code|practice_id[M92029],0.46,0.107,0.263,0.664,0.001,0.001,33711.0,18843.0,1.0
date_code|practice_id[M92030],0.028,0.126,-0.212,0.262,0.001,0.001,26092.0,19602.0,1.0
date_code|practice_id[M92031],-0.592,0.145,-0.866,-0.318,0.001,0.001,25901.0,19426.0,1.0
date_code|practice_id[M92035],1.194,0.143,0.92,1.461,0.001,0.001,27377.0,19141.0,1.0
date_code|practice_id[M92036],0.44,0.267,-0.061,0.939,0.002,0.002,26137.0,18266.0,1.0
date_code|practice_id[M92039],1.148,0.107,0.939,1.342,0.001,0.001,31094.0,19658.0,1.0
date_code|practice_id[M92040],0.355,0.108,0.158,0.56,0.001,0.001,34718.0,19801.0,1.0
date_code|practice_id[M92041],-0.845,0.107,-1.047,-0.644,0.001,0.001,31800.0,19476.0,1.0
date_code|practice_id[M92042],-0.18,0.105,-0.385,0.01,0.001,0.001,33531.0,19754.0,1.0
date_code|practice_id[M92043],0.362,0.107,0.16,0.565,0.001,0.001,34083.0,19080.0,1.0
date_code|practice_id[M92044],0.366,0.105,0.169,0.566,0.001,0.001,31846.0,19520.0,1.0
date_code|practice_id[M92607],0.985,0.106,0.783,1.18,0.001,0.001,31798.0,19086.0,1.0
date_code|practice_id[M92609],0.558,0.106,0.359,0.756,0.001,0.001,35310.0,20477.0,1.0
date_code|practice_id[M92610],-0.215,0.235,-0.648,0.234,0.001,0.002,25201.0,19284.0,1.0
date_code|practice_id[M92612],0.509,0.107,0.31,0.709,0.001,0.001,31974.0,18423.0,1.0
date_code|practice_id[M92627],0.558,0.107,0.355,0.754,0.001,0.001,33635.0,19351.0,1.0
date_code|practice_id[M92629],0.693,0.107,0.493,0.894,0.001,0.001,32614.0,20081.0,1.0
date_code|practice_id[M92630],0.768,0.107,0.571,0.969,0.001,0.001,35367.0,19772.0,1.0
date_code|practice_id[M92637],-1.123,0.228,-1.556,-0.697,0.001,0.001,23294.0,18133.0,1.0
date_code|practice_id[M92640],0.058,0.106,-0.141,0.259,0.001,0.001,30638.0,20083.0,1.0
date_code|practice_id[M92642],-1.242,0.189,-1.594,-0.885,0.001,0.001,24438.0,19126.0,1.0
date_code|practice_id[M92643],-0.53,0.156,-0.826,-0.241,0.001,0.001,25344.0,18717.0,1.0
date_code|practice_id[M92647],-0.673,0.12,-0.893,-0.445,0.001,0.001,28802.0,18924.0,1.0
